,title,labelnumber,cluster_ID
476,t0154x0095y0079ps64.tif,15400950079.0,0
477,t0154x0095y0143ps64.tif,15400950143.0,0
478,t0154x0159y0079ps64.tif,15401590079.0,0
479,t0154x0159y0143ps64.tif,15401590143.0,1
480,t0154x0223y0079ps64.tif,15402230079.0,0
481,t0154x0223y0143ps64.tif,15402230143.0,1
482,t0154x0287y0079ps64.tif,15402870079.0,1
483,t0154x0287y0143ps64.tif,15402870143.0,1
484,t0154x0351y0079ps64.tif,15403510079.0,1
485,t0154x0351y0143ps64.tif,15403510143.0,0
486,t0155x0095y0079ps64.tif,15500950079.0,0
487,t0155x0095y0143ps64.tif,15500950143.0,0
488,t0155x0159y0079ps64.tif,15501590079.0,0
489,t0155x0159y0143ps64.tif,15501590143.0,1
490,t0155x0223y0079ps64.tif,15502230079.0,0
491,t0155x0223y0143ps64.tif,15502230143.0,1
492,t0155x0287y0079ps64.tif,15502870079.0,1
493,t0155x0287y0143ps64.tif,15502870143.0,1
494,t0155x0351y0079ps64.tif,15503510079.0,1
495,t0155x0351y0143ps64.tif,15503510143.0,1
496,t0156x0095y0079ps64.tif,15600950079.0,0
497,t0156x0095y0143ps64.tif,15600950143.0,0
498,t0156x0159y0079ps64.tif,15601590079.0,0
499,t0156x0159y0143ps64.tif,15601590143.0,1
500,t0156x0223y0079ps64.tif,15602230079.0,1
501,t0156x0223y0143ps64.tif,15602230143.0,1
502,t0156x0287y0079ps64.tif,15602870079.0,1
503,t0156x0287y0143ps64.tif,15602870143.0,1
504,t0156x0351y0079ps64.tif,15603510079.0,1
505,t0156x0351y0143ps64.tif,15603510143.0,0
506,t0157x0095y0079ps64.tif,15700950079.0,0
507,t0157x0095y0143ps64.tif,15700950143.0,0
508,t0157x0159y0079ps64.tif,15701590079.0,0
509,t0157x0159y0143ps64.tif,15701590143.0,1
510,t0157x0223y0079ps64.tif,15702230079.0,0
511,t0157x0223y0143ps64.tif,15702230143.0,1
512,t0157x0287y0079ps64.tif,15702870079.0,0
513,t0157x0287y0143ps64.tif,15702870143.0,1
514,t0157x0351y0079ps64.tif,15703510079.0,0
515,t0157x0351y0143ps64.tif,15703510143.0,1
516,t0158x0095y0079ps64.tif,15800950079.0,0
517,t0158x0095y0143ps64.tif,15800950143.0,0
518,t0158x0159y0143ps64.tif,15801590143.0,1
519,t0158x0223y0079ps64.tif,15802230079.0,0
520,t0158x0223y0143ps64.tif,15802230143.0,1
521,t0158x0287y0079ps64.tif,15802870079.0,0
522,t0158x0287y0143ps64.tif,15802870143.0,1
523,t0158x0351y0079ps64.tif,15803510079.0,0
524,t0158x0351y0143ps64.tif,15803510143.0,1
525,t0159x0095y0079ps64.tif,15900950079.0,0
526,t0159x0095y0143ps64.tif,15900950143.0,0
527,t0159x0159y0143ps64.tif,15901590143.0,1
528,t0159x0223y0079ps64.tif,15902230079.0,0
529,t0159x0223y0143ps64.tif,15902230143.0,1
530,t0159x0287y0079ps64.tif,15902870079.0,1
531,t0159x0287y0143ps64.tif,15902870143.0,1
532,t0159x0351y0079ps64.tif,15903510079.0,0
533,t0159x0351y0143ps64.tif,15903510143.0,1
534,t0160x0095y0079ps64.tif,16000950079.0,0
535,t0160x0095y0143ps64.tif,16000950143.0,0
536,t0160x0159y0143ps64.tif,16001590143.0,1
537,t0160x0223y0079ps64.tif,16002230079.0,0
